name,cover,price,author,publisher,isbn,publish_date,pages,path
过程装备与控制生产实习,https://img.dushu.com/2019/11/01/09273493867219.jpg_200.jpg,¥38.00,马欣,中国石油大学出版社,9787563656240,2017-07-01,233,过程装备与控制生产实习.jpg
计算机网络实验教程（第2版）,https://img.dushu.com/2019/11/01/09262062820224.jpg_200.jpg,¥59.00,钱德沛，张力军,高等教育出版社,9787040473261,2017-09-01,586,计算机网络实验教程（第2版）.jpg
税法（第4版）,https://img.dushu.com/2019/11/01/0929313088175.jpg_200.jpg,¥47.00,李列东,大连理工大学出版社,9787568507196,2017-04-01,,税法（第4版）.jpg
地理教学论,https://img.dushu.com/2019/11/01/09363919064943.jpg_200.jpg,¥49.80,李红,暨南大学出版社,9787566822338,2017-11-01,251,地理教学论.jpg
城市轨道交通运营组织与管理,https://img.dushu.com/2019/10/30/12090852672721.jpg_200.jpg,¥58.00,罗钦,西南交通大学出版社,9787564357962,2017-09-01,,城市轨道交通运营组织与管理.jpg
家畜传染病学,https://img.dushu.com/2019/10/30/12210855314862.jpg_200.jpg,¥56.00,王国栋，章四新，冯东亚,西南交通大学出版社,9787564355241,2017-06-01,,家畜传染病学.jpg
城市轨道交通运营组织与管理实习实践教程,https://img.dushu.com/2019/10/30/12090734644475.jpg_200.jpg,¥49.80,王志强,西南交通大学出版社,9787564358174,2017-09-01,,城市轨道交通运营组织与管理实习实践教程.jpg
小学语文课程与教学（第3版）,https://img.dushu.com/2019/10/30/12514285733516.jpg_200.jpg,¥37.50,暂缺,高等教育出版社,9787040465952,2017-10-01,,小学语文课程与教学（第3版）.jpg
燃烧学,https://img.dushu.com/2019/10/30/1252549366576.jpg_200.jpg,¥48.00,汪健生，李君，刘雪玲,北京理工大学出版社,9787568242851,2017-09-01,,燃烧学.jpg
企业管理：原理方法绿色实践,https://img.dushu.com/2019/10/30/12514047757504.jpg_200.jpg,¥58.00,暂缺,科学出版社,9787030539908,2017-10-01,,企业管理：原理方法绿色实践.jpg
概率论与数理统计（经管类 第2版）,https://img.dushu.com/2019/10/30/1324395602099.jpg_200.jpg,¥31.00,主编，邵东南，马丽萍,清华大学出版社,9787302478560,2017-08-01,168,概率论与数理统计（经管类 第2版）.jpg
大学语文十五讲,https://a.dushu.com/img/n200.png,¥42.00,暂缺,合肥工业大学出版社,9787565034596,2017-06-01,,大学语文十五讲.jpg
过程哲学视域下的现代数学课程之思维转向,https://img.dushu.com/2019/10/30/12514395770483.jpg_200.jpg,¥39.00,单妍炎,北京理工大学出版社,9787568242165,2017-06-01,,过程哲学视域下的现代数学课程之思维转向.jpg
财务管理,https://img.dushu.com/2019/10/30/13204464418014.jpg_200.jpg,¥58.50,暂缺,中国农业出版社,9787109230842,2017-07-01,,财务管理.jpg
现代西方经济学教程（第2版）,https://img.dushu.com/2019/10/30/12102210673698.jpg_200.jpg,¥36.00,暂缺,北京师范大学出版社,9787303221158,2017-04-01,,现代西方经济学教程（第2版）.jpg
网店美工,https://img.dushu.com/2019/10/30/1315559249769.jpg_200.jpg,¥22.00,陈晓燕,中国劳动社会保障出版社,9787516732090,2017-11-01,,网店美工.jpg
工程机械维修（装载机）,https://img.dushu.com/2019/10/30/13155063577896.jpg_200.jpg,¥19.50,李清德,中国劳动社会保障出版社,9787516731826,2017-11-01,,工程机械维修（装载机）.jpg
汽车故障诊断与排除,https://img.dushu.com/2019/10/30/131544227006.jpg_200.jpg,¥29.00,祖国海,中国劳动社会保障出版社,9787516731598,2017-11-01,,汽车故障诊断与排除.jpg
机械制造技术基础,https://img.dushu.com/2019/10/30/1321025151515.jpg_200.jpg,¥45.00,李蓓智,上海科学技术出版社,9787547836927,2017-10-01,200,机械制造技术基础.jpg
实验逻辑学,https://img.dushu.com/2019/10/30/13255318058475.jpg_200.jpg,¥48.00,暂缺,南开大学出版社,9787310053513,2017-08-01,,实验逻辑学.jpg
振动测试技术,https://img.dushu.com/2019/10/30/13303757264227.jpg_200.jpg,¥30.00,丛书主编 赵军 本书主编 孙利民 卫洪涛,中国建筑工业出版社,9787112206322,2017-11-01,180,振动测试技术.jpg
计量经济学软件EViews操作和建模实例,https://img.dushu.com/2019/10/30/13304260980041.jpg_200.jpg,¥45.00,叶阿忠 吴相波,经济科学出版社,9787514183078,2017-11-01,,计量经济学软件EViews操作和建模实例.jpg
磁制冷材料的相变与磁热效应,https://img.dushu.com/2019/10/30/13224857016992.jpg_200.jpg,¥49.80,王高峰,哈尔滨工业大学出版社,9787560366524,2017-09-01,,磁制冷材料的相变与磁热效应.jpg
机械制图习题集（第二版）,https://img.dushu.com/2019/10/30/13444897968933.jpg_200.jpg,¥35.00,汪勇，王和顺,西南交通大学出版社,9787564358143,2017-09-01,,机械制图习题集（第二版）.jpg
出版理论与实务简明英语教程,https://img.dushu.com/2019/10/30/1354031786738.jpg_200.jpg,¥38.00,刘小梅,中国人民大学出版社,9787300248646,2017-10-01,144,出版理论与实务简明英语教程.jpg
持续荷载与环境作用下混凝土梁中GFRP筋抗拉性能研（平装）,https://img.dushu.com/2019/10/30/135628446142.jpg_200.jpg,¥48.00,何雄君，代力,武汉理工大学出版社,9787562950912,2017-11-01,,持续荷载与环境作用下混凝土梁中GFRP筋抗拉性能研（平装）.jpg
持续荷载与环境作用下混凝土梁中GFRP筋抗拉性能研（精装）,https://img.dushu.com/2019/10/30/13562976478223.jpg_200.jpg,¥58.00,何雄君，代力,武汉理工大学出版社,9787562953227,2017-11-01,,持续荷载与环境作用下混凝土梁中GFRP筋抗拉性能研（精装）.jpg
农业产业集群动力机制研究：理论探索与实证检验,https://img.dushu.com/2019/10/30/13580471327429.jpg_200.jpg,¥69.00,曾光，莫小玉,武汉理工大学出版社,9787562955399,2017-11-01,,农业产业集群动力机制研究：理论探索与实证检验.jpg
《针灸甲乙经》理论与实践,https://img.dushu.com/2019/10/30/13580189321430.jpg_200.jpg,¥78.00,高树中,中国中医药出版社,9787513235600,2017-09-01,427,《针灸甲乙经》理论与实践.jpg
信息安全标准与法律法规（第3版）,https://img.dushu.com/2019/10/30/14030049175614.jpg_200.jpg,¥45.00,暂缺,武汉大学出版社,9787307195950,2017-09-01,,信息安全标准与法律法规（第3版）.jpg
动力地质学原理（第3版）,https://img.dushu.com/2019/10/30/14015681241396.jpg_200.jpg,¥39.50,暂缺,地质出版社,9787116104648,2017-07-01,,动力地质学原理（第3版）.jpg
土地整治学,https://img.dushu.com/2019/10/30/13581872358749.jpg_200.jpg,¥53.50,胡振琪,中国农业出版社,9787109230422,2017-08-01,407,土地整治学.jpg
旅游市场营销（第2版）,https://img.dushu.com/2019/10/30/14032557066060.jpg_200.jpg,¥36.80,暂缺,中国旅游出版社,9787503257865,2017-09-01,,旅游市场营销（第2版）.jpg
大学国文与应用写作,https://img.dushu.com/2019/10/30/135011353087.jpg_200.jpg,¥38.00,暂缺,华东师范大学出版社,9787567567580,2017-08-01,,大学国文与应用写作.jpg
高性能伸缩缝密封材料的制备、 性能及应用研究,https://img.dushu.com/2019/10/30/14032910234438.jpg_200.jpg,¥79.00,刘杰胜,武汉理工大学出版社,9787562955009,2017-11-01,,高性能伸缩缝密封材料的制备、 性能及应用研究.jpg
钢轨打磨设备及运用,https://img.dushu.com/2019/10/30/14044872146003.jpg_200.jpg,¥28.00,冯娜娜，乐园园，张永革 等,西南交通大学出版社,9787564355524,2017-07-01,176,钢轨打磨设备及运用.jpg
机械动力学,https://img.dushu.com/2019/10/30/14100244020717.jpg_200.jpg,¥38.00,任彬，黄迪山 主编,上海科学技术出版社,9787547836309,2017-11-01,180,机械动力学.jpg
基础钢琴（二 第四版）,https://img.dushu.com/2019/10/30/14100383937835.jpg_200.jpg,¥29.00,夏志刚，杨莉君 编,湖南大学出版社,9787566713254,2017-11-01,,基础钢琴（二 第四版）.jpg
晨读文选（下）,https://img.dushu.com/2019/10/30/12545461622553.jpg_200.jpg,¥34.80,暂缺,西北大学出版社,9787560440781,2017-07-01,,晨读文选（下）.jpg
高等数学（第2版 上 英文版）,https://img.dushu.com/2019/10/30/12551182686702.jpg_200.jpg,¥46.00,暂缺,北京邮电大学出版社,9787563552726,2017-09-01,,高等数学（第2版 上 英文版）.jpg
计算机信息技术基础上机指导（Windows 7+Office 2010）,https://img.dushu.com/2019/10/30/12545234693220.jpg_200.jpg,¥28.00,暂缺,上海交通大学出版社,9787313174376,2017-07-01,,计算机信息技术基础上机指导（Windows 7+Office 2010）.jpg
概率论与数理统计（英文版）,https://img.dushu.com/2019/10/30/1255133634467.jpg_200.jpg,¥42.00,暂缺,北京邮电大学出版社,9787563551699,2017-08-01,,概率论与数理统计（英文版）.jpg
电子商务概论（第2版）,https://img.dushu.com/2019/10/30/12553213653362.jpg_200.jpg,¥49.00,暂缺,北京邮电大学出版社,9787563551170,2017-08-01,,电子商务概论（第2版）.jpg
大学生心理健康教程,https://img.dushu.com/2019/10/30/1255404618696.jpg_200.jpg,¥38.00,暂缺,上海交通大学出版社,9787313176813,2017-07-01,,大学生心理健康教程.jpg
办公室管理（第2版）,https://img.dushu.com/2019/10/30/1256124839687.jpg_200.jpg,¥46.00,暂缺,安徽大学出版社,9787566413505,2017-08-01,,办公室管理（第2版）.jpg
土木工程概预算（二维码版）,https://img.dushu.com/2019/10/30/12554755037681.jpg_200.jpg,¥56.00,暂缺,武汉大学出版社,9787307196919,2017-09-01,,土木工程概预算（二维码版）.jpg
管理学,https://img.dushu.com/2019/10/30/12561374948732.jpg_200.jpg,¥48.00,李培林，杜智勇，李益民,北京大学出版社,9787301288108,2017-09-01,396,管理学.jpg
有限框架：理论与应用,https://img.dushu.com/2019/10/30/12591719514211.jpg_200.jpg,¥55.00,高建军,哈尔滨工业大学出版社,9787560362120,2017-09-01,,有限框架：理论与应用.jpg
大学英语阅读与翻译实用教程下册（M+Book版）,https://img.dushu.com/2019/10/30/12581137676490.jpg_200.jpg,¥39.00,李京平，左映娟，张建群，靳铁柱 编,北京交通大学出版社,9787512133341,2017-11-01,,大学英语阅读与翻译实用教程下册（M+Book版）.jpg
Java程序设计,https://img.dushu.com/2019/10/22/09431994751959.jpg_200.jpg,¥49.80,张炜，冯贺，许研 主编,中国铁道出版社,9787113233556,2017-08-01,326,Java程序设计.jpg
电气控制与PLC应用,https://img.dushu.com/2019/10/22/09482115659150.jpg_200.jpg,¥39.00,杨龙兴,西安电子科技大学出版社,9787560644271,2017-06-01,,电气控制与PLC应用.jpg
初中英语听说教程,https://img.dushu.com/2019/10/22/09421562742156.jpg_200.jpg,¥28.00,严玲,首都经济贸易大学出版社,9787563826056,2017-03-01,108,初中英语听说教程.jpg
Visual FoxPro程序设计与SQL数据库应用教程,https://img.dushu.com/2019/10/22/094329707279.jpg_200.jpg,¥48.00,高昱，张宇，黄和 等,科学出版社,9787030538826,2017-08-01,304,Visual FoxPro程序设计与SQL数据库应用教程.jpg
动车组车体实践教程,https://img.dushu.com/2019/10/22/09511035552194.jpg_200.jpg,¥24.00,田爱琴,北京交通大学出版社,9787512130722,2017-04-01,119,动车组车体实践教程.jpg
财政与金融：理论 实务 案例 实训,https://img.dushu.com/2019/10/22/09515525555310.jpg_200.jpg,¥49.00,李贺,上海财经大学出版社,9787564228378,2017-10-01,,财政与金融：理论 实务 案例 实训.jpg
医学生理学（第4版）,https://img.dushu.com/2019/10/30/12594233791451.jpg_200.jpg,¥58.00,孙庆伟，周光纪，李光华，王杨,人民卫生出版社,9787117248617,2017-08-01,,医学生理学（第4版）.jpg
税务代理实务（第2版）,https://img.dushu.com/2019/10/22/09500663510334.jpg_200.jpg,¥42.00,董再平等,东北财经大学出版社,9787565429286,2017-08-01,305,税务代理实务（第2版）.jpg
铁路轨道工程,https://img.dushu.com/2019/10/22/0951045552239.jpg_200.jpg,¥42.00,王海彦,西南交通大学出版社,9787564356835,2017-08-01,281,铁路轨道工程.jpg
固定收益证券（第二版）,https://img.dushu.com/2019/10/22/09541493874158.jpg_200.jpg,¥49.00,龚仰树,上海财经大学出版社,9787564227463,2017-10-01,,固定收益证券（第二版）.jpg
世界旅游文化（第二版）,https://img.dushu.com/2019/10/22/10090354157760.jpg_200.jpg,¥42.00,"孙克勤,孙博",北京大学出版社,9787301287552,2017-11-01,,世界旅游文化（第二版）.jpg
大学物理光学学习指导书,https://img.dushu.com/2019/10/22/1009109611828.jpg_200.jpg,¥28.00,芦鹏飞,北京邮电大学出版社,9787563552542,2017-10-01,,大学物理光学学习指导书.jpg
传媒产业概论,https://img.dushu.com/2019/10/22/10111590179218.jpg_200.jpg,¥45.00,尹章池,武汉大学出版社,9787307195905,2017-11-01,336,传媒产业概论.jpg
中国政治思想史（古代部分）,https://img.dushu.com/2019/10/22/10130957192250.jpg_200.jpg,¥52.00,张星久,复旦大学出版社,9787309131383,2017-09-01,,中国政治思想史（古代部分）.jpg
推拿学（第2版/本科中医药类/配增值）,https://img.dushu.com/2019/10/22/10144174038613.jpg_200.jpg,¥48.00,刘明军，孙武权,人民卫生出版社,9787117224918,2017-05-01,,推拿学（第2版_本科中医药类_配增值）.jpg
景观设计实训,https://img.dushu.com/2019/11/01/09245282246812.jpg_200.jpg,¥58.00,暂缺,江苏凤凰美术出版社,9787558028632,2017-08-01,,景观设计实训.jpg
风险管理与保险原理（第十二版 ）,https://img.dushu.com/2019/10/22/10150232037667.jpg_200.jpg,¥79.00,"乔治·E·瑞达,迈克尔·J.麦克纳马拉",中国人民大学出版社,9787300247946,2017-10-01,656,风险管理与保险原理（第十二版 ）.jpg
现代甜菜糖厂技术装备,https://img.dushu.com/2019/11/01/09203860054960.jpg_200.jpg,¥70.00,郑喜群，王文霞,中国轻工业出版社,9787518412419,2017-08-01,,现代甜菜糖厂技术装备.jpg
财务管理精要（英文版 原书第3版）,https://img.dushu.com/2019/10/30/12135193519581.jpg_200.jpg,¥129.00,（美）尤金 F.布里格姆，乔尔 F.休斯敦,机械工业出版社,9787111579366,2017-11-01,753,财务管理精要（英文版 原书第3版）.jpg
移动媒体产业导论,https://img.dushu.com/2019/10/30/12175472449482.jpg_200.jpg,¥49.00,张豪，高山,中国传媒大学出版社有限责任公司,9787565718397,2017-10-01,,移动媒体产业导论.jpg
内科护理学：导教、导学、导考,https://img.dushu.com/2019/10/30/1218314480283.jpg_200.jpg,¥35.00,程颖,西南交通大学出版社,9787564357191,2017-08-01,,内科护理学：导教、导学、导考.jpg
卫校达人养成攻略,https://img.dushu.com/2019/10/30/1220474264556.jpg_200.jpg,¥26.00,黄婷婷，戴晓雪，唐宏彬,西南交通大学出版社,9787564357580,2017-08-01,,卫校达人养成攻略.jpg
成本管理会计（第四版）,https://img.dushu.com/2019/10/30/12140586523741.jpg_200.jpg,¥55.00,乐艳芬 主编,复旦大学出版社,9787309132199,2017-11-01,,成本管理会计（第四版）.jpg
土力学与地基基础,https://img.dushu.com/2019/10/30/12205849398268.jpg_200.jpg,¥38.00,苏欣，杨继清,西南交通大学出版社,9787564358297,2017-10-01,,土力学与地基基础.jpg
企业会计综合实验教程（精要版 第3版）,https://img.dushu.com/2019/10/30/1306594647997.jpg_200.jpg,¥32.00,刘敏坤，郑怀颖,东北财经大学出版社,9787565427831,2017-07-01,,企业会计综合实验教程（精要版 第3版）.jpg
中药药剂学,https://img.dushu.com/2019/10/30/13043122888595.jpg_200.jpg,¥69.00,暂缺,科学出版社,9787030537768,1900-01-01,,中药药剂学.jpg
大学计算机应用基础,https://img.dushu.com/2019/10/22/10460194355157.jpg_200.jpg,¥42.00,暂缺,中国铁道出版社,9787113234997,2017-08-01,,大学计算机应用基础.jpg
城市轨道交通运营信号基础,https://img.dushu.com/2019/10/30/13082835398857.jpg_200.jpg,¥28.00,徐纪康，赵晓峰，周艳丽,西南交通大学出版社,9787564356668,2017-08-01,,城市轨道交通运营信号基础.jpg
大学生就业与创业指导,https://img.dushu.com/2019/10/30/1310373333498.jpg_200.jpg,¥48.00,暂缺,科学出版社,9787030535399,1900-01-01,,大学生就业与创业指导.jpg
Java语言程序设计教程,https://img.dushu.com/2019/10/30/13140728225729.jpg_200.jpg,¥49.00,骆伟 著,电子工业出版社,9787121327155,2018-01-01,,Java语言程序设计教程.jpg
融合教育导论（第二版）,https://img.dushu.com/2019/10/30/13044199379445.jpg_200.jpg,¥45.00,雷江华,北京大学出版社,9787301286012,2017-08-01,248,融合教育导论（第二版）.jpg
大学计算机基础,https://img.dushu.com/2019/10/22/10460060741195.jpg_200.jpg,¥41.80,暂缺,中国铁道出版社,9787113235123,2017-08-01,,大学计算机基础.jpg
大学计算机实验指导与习题集（第2版）,https://img.dushu.com/2019/10/22/10460964379377.jpg_200.jpg,¥25.00,暂缺,中国铁道出版社,9787113233624,2017-08-01,,大学计算机实验指导与习题集（第2版）.jpg
财务管理,https://img.dushu.com/2019/10/22/10474924369808.jpg_200.jpg,¥36.00,暂缺,北京师范大学出版社,9787303220564,2017-03-01,,财务管理.jpg
医药计算机基础实践教程,https://img.dushu.com/2019/10/22/10460534357339.jpg_200.jpg,¥24.00,暂缺,中国铁道出版社,9787113234270,2017-08-01,,医药计算机基础实践教程.jpg
大学计算机基础实验指导与习题集,https://img.dushu.com/2019/10/22/1046106735546.jpg_200.jpg,¥26.00,暂缺,中国铁道出版社,9787113235116,2017-08-01,,大学计算机基础实验指导与习题集.jpg
大学计算机基础,https://img.dushu.com/2019/10/22/1046148779489.jpg_200.jpg,¥47.00,暂缺,科学出版社,9787030538857,2017-08-01,,大学计算机基础.jpg
计算机应用技能（第2版）,https://img.dushu.com/2019/10/22/10461846740564.jpg_200.jpg,¥52.00,韦素云，蒋安纳,东南大学出版社,9787564169565,2017-09-01,373,计算机应用技能（第2版）.jpg
学术英语写作1,https://img.dushu.com/2019/10/22/10305343779483.jpg_200.jpg,¥29.00,罗莉，张慧，张馨引,重庆大学出版社,9787568907972,2017-09-01,,学术英语写作1.jpg
通用职场英语 2,https://img.dushu.com/2019/10/22/10305584710894.jpg_200.jpg,¥29.00,冯光华,重庆大学出版社,9787568907590,2017-08-01,,通用职场英语 2.jpg
会展策划赛教融合案例,https://img.dushu.com/2019/10/22/10471021791564.jpg_200.jpg,¥48.00,王明亮,华南理工大学出版社,9787562353287,2017-06-01,,会展策划赛教融合案例.jpg
Java EE项目开发与设计实验指导书,https://img.dushu.com/2019/10/22/10330147678903.jpg_200.jpg,¥15.00,暂缺,中国铁道出版社,9787113234454,2017-09-01,,Java EE项目开发与设计实验指导书.jpg
催化反应工程（下册）,https://img.dushu.com/2019/10/22/1034361617641.jpg_200.jpg,¥108.00,阎子峰,科学出版社,9787030546296,2017-10-01,388,催化反应工程（下册）.jpg
工作分析理论与实务（第3版）,https://img.dushu.com/2019/10/22/10344415624089.jpg_200.jpg,¥42.00,李中斌 等,东北财经大学出版社,9787565429132,2017-08-01,352,工作分析理论与实务（第3版）.jpg
园艺植物组织培养实验指导,https://img.dushu.com/2019/10/22/10335352645936.jpg_200.jpg,¥10.00,徐凌飞,西北农林科技大学出版社,9787568303460,2017-08-01,47,园艺植物组织培养实验指导.jpg
大学英语综合教程 1,https://img.dushu.com/2019/10/22/10305456688211.jpg_200.jpg,¥29.00,吴海燕，王莹，陈斯，冯光华,重庆大学出版社,9787568907606,2017-08-01,139,大学英语综合教程 1.jpg
医用物理学（第2版）,https://img.dushu.com/2019/10/22/10344978671966.jpg_200.jpg,¥42.00,彭志华,北京邮电大学出版社,9787563545094,2015-08-01,311,医用物理学（第2版）.jpg
高校实验室安全与环保教育通识题库,https://img.dushu.com/2019/10/22/10352721691977.jpg_200.jpg,¥28.00,黄鹤，库夭梅，陈志民,中国农业出版社,9787109213562,2017-06-01,190,高校实验室安全与环保教育通识题库.jpg
观测宇宙学,https://img.dushu.com/2019/10/22/10362884537976.jpg_200.jpg,¥48.00,何香涛,北京师范大学出版社,9787303221271,2017-04-01,,观测宇宙学.jpg
系统原理与方法（第2版）,https://img.dushu.com/2019/10/22/10345093680695.jpg_200.jpg,¥30.00,吴广谋,北京师范大学出版社,9787303221059,2017-04-01,,系统原理与方法（第2版）.jpg
投资学（英文版 原书第10版）,https://img.dushu.com/2019/10/22/10223121087596.jpg_200.jpg,¥149.00,（美）滋维·博迪（Zvi Bodie）亚历克斯·凯恩（Alex Kane）艾伦,机械工业出版社,9787111581604,2017-11-01,1014,投资学（英文版 原书第10版）.jpg
公司金融（基础篇 英文版 原书第12版）,https://img.dushu.com/2019/10/22/10223248810279.jpg_200.jpg,¥79.00,（英）理查德 A.布雷利（Richard A.Brealey），（美）斯图尔特 C.迈尔,机械工业出版社,9787111581246,2017-11-01,524,公司金融（基础篇 英文版 原书第12版）.jpg
新概念C程序设计大学教程（第4版）,https://img.dushu.com/2019/10/22/1022365850418.jpg_200.jpg,¥49.00,张基温,清华大学出版社,9787302481430,2017-11-01,369,新概念C程序设计大学教程（第4版）.jpg
妇产科护理学实训指导,https://img.dushu.com/2019/10/22/10253157850563.jpg_200.jpg,¥12.00,单伟颖,中国医药科技出版社,9787506791212,2017-11-01,,妇产科护理学实训指导.jpg
家庭营养学,https://img.dushu.com/2019/10/22/10364167641049.jpg_200.jpg,¥48.00,李荣莲,中国石油大学出版社,9787563655014,2017-02-01,314,家庭营养学.jpg
论语品读,https://img.dushu.com/2019/10/22/10280110728528.jpg_200.jpg,¥38.00,暂缺,高等教育出版社,9787040486704,2017-10-01,,论语品读.jpg
食品试验设计与数据处理（第2版）,https://img.dushu.com/2019/10/30/12240376263094.jpg_200.jpg,¥39.00,张仲欣，杜双奎,郑州大学出版社,9787564545871,2017-07-01,309,食品试验设计与数据处理（第2版）.jpg
大学生健康与保健,https://img.dushu.com/2019/10/22/10280834151001.jpg_200.jpg,¥29.80,李涌涛，刘洋，陈碧华,中南大学出版社,9787548727859,2017-06-01,214,大学生健康与保健.jpg
现场急救与突发事故处理,https://img.dushu.com/2019/10/30/12275974264628.jpg_200.jpg,¥38.00,李春梅，张钰华，张惠娟,西南交通大学出版社,9787564357764,2017-09-01,,现场急救与突发事故处理.jpg
统计学,https://img.dushu.com/2019/10/30/12324660257191.jpg_200.jpg,¥46.00,刘徐方 编,电子工业出版社,9787121327582,2017-10-01,,统计学.jpg
物联网编程技术,https://img.dushu.com/2019/10/30/12324896197323.jpg_200.jpg,¥49.00,鲁鸣鸣 著,电子工业出版社,9787121328886,2017-10-01,,物联网编程技术.jpg
财务管理基础,https://img.dushu.com/2019/10/30/12340373446065.jpg_200.jpg,¥36.00,"陈玉菁,宋振超",华东师范大学出版社,9787567566668,2017-11-01,,财务管理基础.jpg
食品酶学与酶工程 第2版,https://img.dushu.com/2019/10/30/12421435938042.jpg_200.jpg,¥36.00,李斌，于国萍,中国农业大学出版社有限公司,9787565518720,2017-10-01,,食品酶学与酶工程 第2版.jpg
管理学（第2版）,https://img.dushu.com/2019/10/30/12443922891143.jpg_200.jpg,¥39.80,暂缺,高等教育出版社,9787040482010,2017-09-01,,管理学（第2版）.jpg
激光原理与技术实验,https://img.dushu.com/2019/10/30/12503884075624.jpg_200.jpg,¥28.00,崔小虹，张海洋，王庆,北京理工大学出版社,9787568241465,2017-09-01,,激光原理与技术实验.jpg
会计学基础习题与专项训练,https://img.dushu.com/2019/10/30/12505253755032.jpg_200.jpg,¥26.00,李占国,东北财经大学出版社,9787565425356,2017-06-01,194,会计学基础习题与专项训练.jpg
精编分子生物学实验技术（研究生本科生教学用书）,https://img.dushu.com/2019/10/22/10542514217814.jpg_200.jpg,¥48.00,暂缺,世界图书出版公司,9787519236083,2017-09-01,,精编分子生物学实验技术（研究生本科生教学用书）.jpg
网店开设与运营,https://img.dushu.com/2019/10/22/10540345234035.jpg_200.jpg,¥36.00,王焕海,科学出版社,9787030500144,2017-10-01,,网店开设与运营.jpg
金融企业会计,https://img.dushu.com/2019/10/30/11450050151346.jpg_200.jpg,¥34.00,金树颖,高等教育出版社,9787040477900,2017-08-01,270,金融企业会计.jpg
C语言程序设计教程,https://img.dushu.com/2019/10/30/1142445242954.jpg_200.jpg,¥48.00,暂缺,科学出版社,9787030541970,2017-08-01,,C语言程序设计教程.jpg
新目标大学英语系列教材 综合教程2：学生用书,https://img.dushu.com/2019/10/30/11451715119312.jpg_200.jpg,¥45.00,刘正光，稂建中，束定芳,上海外语教育出版社,9787544648080,2017-04-01,209,新目标大学英语系列教材 综合教程2：学生用书.jpg
基础会计（第2版）,https://img.dushu.com/2019/10/30/1144592953581.jpg_200.jpg,¥34.00,秦欣梅,东北财经大学出版社,9787565428920,2017-09-01,296,基础会计（第2版）.jpg
概率论与数理统计,https://img.dushu.com/2019/10/30/12340255034180.jpg_200.jpg,¥32.00,邵伟,中国科学技术大学出版社,9787312042829,2017-11-01,,概率论与数理统计.jpg
全新版大学进阶英语 综合教程4：学生用书,https://img.dushu.com/2019/10/30/11451477443300.jpg_200.jpg,¥48.00,暂缺,上海外语教育出版社,9787544646888,2017-08-01,,全新版大学进阶英语 综合教程4：学生用书.jpg
统计学原理：理论与方法（第三版）,https://img.dushu.com/2019/10/30/11454069174199.jpg_200.jpg,¥40.00,王云峰，陈卫东,复旦大学出版社,9787309130324,2017-10-01,,统计学原理：理论与方法（第三版）.jpg
经典导读与案例精选：大学生思想政治理论课辅学读本,https://img.dushu.com/2019/10/30/1143045718981.jpg_200.jpg,¥42.00,曹峰旗,上海交通大学出版社,9787313156853,2016-08-01,322,经典导读与案例精选：大学生思想政治理论课辅学读本.jpg
name,cover,price,author,publisher,isbn,publish_date,pages,path
闲话史记：解读司马迁史记,https://img.dushu.com/2020/01/02/11312690114048131.jpg_200.jpg,¥48.00,冯增录 著,世界图书出版公司,9787519261191,2019-12-01,,闲话史记：解读司马迁史记.jpg
中国近三百年学术史（校订本）,https://img.dushu.com/2020/01/02/113142183114047261.jpg_200.jpg,¥68.00,梁启超 著，俞国林 校,中华书局,9787101139402,2019-12-01,,中国近三百年学术史（校订本）.jpg
张忠培论良渚,https://img.dushu.com/2020/01/02/11313760114042964.jpg_200.jpg,¥108.00,良渚博物馆 著,科学出版社,9787030628220,2019-11-01,173,张忠培论良渚.jpg
中国方术续考（典藏本）,https://img.dushu.com/2020/01/02/113141199114041372.jpg_200.jpg,¥108.00,李零 著,中华书局,9787101127966,2019-12-01,,中国方术续考（典藏本）.jpg
图话经典（精装）,https://img.dushu.com/2019/12/16/103458176178487033.jpg_200.jpg,¥68.00,[英] 玛西娅·威廉姆斯 著，浪花朵朵 编，薛白 译,湖南美术出版社,9787535688514,2019-11-01,40,图话经典（精装）.jpg
高卢英雄历险记：阿斯特克斯参加奥运会（2020版）,https://img.dushu.com/2020/01/02/11211666114041763.jpg_200.jpg,¥28.00,[法] 勒内-戈西尼 著，[法] 阿尔伯特-乌德佐 绘，蒯佳 译,山东文艺出版社,9787532959532,2020-01-01,56,高卢英雄历险记：阿斯特克斯参加奥运会（2020版）.jpg
黄瑞云寓言选：陶罐和铁罐,https://img.dushu.com/2020/01/02/112114322114047684.jpg_200.jpg,¥22.00,黄瑞云 著,长江少年儿童出版社,9787556097067,2020-01-01,,黄瑞云寓言选：陶罐和铁罐.jpg
高卢英雄历险记：阿斯特克斯与诺曼底人（2020版）,https://img.dushu.com/2020/01/02/112115153114048589.jpg_200.jpg,¥28.00,[法] 勒内·戈西尼 著，[法] 阿尔伯特·乌德佐 绘，徐峰 译,山东文艺出版社,9787532959525,2020-01-01,56,高卢英雄历险记：阿斯特克斯与诺曼底人（2020版）.jpg
浪漫鼠德佩罗,https://img.dushu.com/2019/12/30/101544554119009526.jpg_200.jpg,¥28.00,[美] 凯特·迪卡米洛 著,新蕾出版社,9787530768907,2020-01-01,,浪漫鼠德佩罗.jpg
